Lat,Lon,Mw
41.7,15.883,5.22
40.093,15.595,4.19
41.706,15.959000000000001,4.16
40.57,16.366,4.72
41.708999999999996,15.683,4.4
41.583999999999996,15.720999999999998,4.64
41.571999999999996,14.399000000000001,4.07
40.797,15.7,4.09
40.577,15.645999999999999,3.7
41.283,13.985999999999999,5.16
41.678999999999995,15.717,4.42
41.248000000000005,15.069,5.68
41.23,14.953,6.15
41.158,15.065,5.34
41.68899999999999,13.743,4.4
40.786,15.218,4.4
40.658,15.782,5.19
41.146,15.049000000000001,4.44
40.348,15.677999999999999,4.59
40.955999999999996,16.194000000000003,4.26
40.65,15.731,4.16
41.66,13.572000000000001,4.18
41.593999999999994,15.79,4.46
41.511,13.715,4.45
41.248999999999995,14.043,4.86
42.0,16.41,4.36
40.086,15.870999999999999,4.21
39.82,14.88,4.26
40.19,15.39,4.36
40.04,15.1,4.68
41.55,13.789000000000001,4.59
40.294000000000004,15.004000000000001,4.19
40.571,15.559000000000001,4.62
41.835,15.860999999999999,4.34
41.363,13.985999999999999,4.6
41.083,15.200999999999999,4.26
41.169,15.275,4.83
41.188,15.382,4.57
40.336,15.773,4.5
41.967,15.376,4.71
40.668,15.436,4.75
41.696999999999996,13.867,4.21
41.552,13.86,4.29
39.852,14.579,4.26
41.68899999999999,15.677,5.02
41.685,14.32,4.29
41.097,15.02,4.37
39.98,15.449000000000002,5.9
39.944,15.446,4.79
42.707,16.192,5.0
41.106,14.991,4.44
40.646,16.487000000000002,4.75
41.078,13.557,5.86
40.019,16.053,4.71
40.388000000000005,13.375,4.37
40.378,15.800999999999998,4.83
41.905,13.696,4.96
41.843999999999994,13.922,4.44
41.703,13.280999999999999,4.26
40.842,15.283,6.81
41.11,15.282,4.73
40.661,15.71,4.72
40.718,15.592,4.54
40.847,15.378,4.87
40.842,15.315999999999999,4.21
40.816,15.33,4.42
41.126999999999995,15.636,4.46
41.536,15.706,4.28
41.016999999999996,15.285,4.49
40.81,15.337,4.54
40.811,15.267999999999999,5.04
40.799,15.402999999999999,4.31
40.861,15.374,4.99
40.935,15.272,4.35
40.907,15.388,4.3
40.871,15.204,4.21
40.993,15.004000000000001,4.25
41.021,15.012,4.25
40.864000000000004,15.24,4.32
40.793,15.335999999999999,4.61
40.609,15.462,4.93
40.709,15.478,4.36
40.655,15.452,5.39
40.694,15.642999999999999,4.42
41.075,15.277000000000001,4.17
40.876999999999995,15.376,4.21
40.922,15.475999999999999,4.51
40.913000000000004,15.455,4.46
41.016999999999996,15.235999999999999,4.47
40.553000000000004,15.81,4.52
40.760999999999996,15.315999999999999,4.81
40.816,15.298,4.9
40.885,15.308,4.64
40.729,15.475999999999999,4.83
40.777,15.546,4.67
40.883,15.287,4.51
40.855,15.29,4.39
40.814,15.58,4.26
40.88,15.199000000000002,4.08
39.868,13.585,4.36
40.699,15.636,4.36
40.806,15.507,4.35
40.89,15.439,5.22
40.846,15.302999999999999,4.1
40.899,15.339,3.95
40.749,15.347000000000001,4.15
40.703,15.325999999999999,4.1
40.992,14.62,4.88
40.701,15.56,4.11
40.635,15.43,4.05
40.661,15.658,4.2
40.678000000000004,15.717,4.55
40.617,15.742,4.07
40.848,15.532,4.51
40.3,15.919,4.26
39.841,15.747,5.23
40.832,15.244000000000002,5.32
40.889,15.264000000000001,4.26
41.051,14.515,4.08
41.059,14.543,3.64
40.638000000000005,15.655,4.35
40.741,15.245,4.49
41.655,14.045,4.76
40.792,15.177,3.96
40.41,14.857999999999999,4.4
41.695,16.057000000000002,4.02
40.715,14.044,4.06
40.086999999999996,15.719000000000001,4.09
41.667,14.057,5.86
41.644,13.863,4.47
41.75899999999999,13.815,4.22
41.678000000000004,13.93,3.87
41.678000000000004,13.931,3.2
41.67100000000001,13.82,4.33
41.651,13.843,5.47
41.756,13.902999999999999,4.79
41.706,13.876,4.49
41.732,13.901,4.8
41.732,13.898,4.5
41.648,13.87,4.62
41.632,13.845999999999998,4.37
41.727,13.887,4.15
41.67,13.869000000000002,4.05
41.746,13.878,4.16
41.68,13.821,4.27
41.541000000000004,14.075999999999999,4.23
41.761,13.828,4.57
41.70399999999999,13.915,4.63
40.881,14.145999999999999,4.1
39.637,14.907,4.16
41.36600000000001,14.575999999999999,3.88
39.626,14.189,4.36
39.638000000000005,15.607999999999999,4.9
41.717,13.898,4.05
41.592,14.210999999999999,4.37
39.863,13.568,4.79
41.705,15.854000000000001,4.1
42.68,15.421,4.14
42.633,15.349,4.67
42.673,15.433,4.1
42.652,15.417,4.71
41.535,14.218,4.06
42.681000000000004,15.401,4.31
39.834,13.575,4.46
40.628,15.745999999999999,4.61
40.835,15.554,4.54
41.655,12.693,4.35
42.698,15.311,4.16
40.687,15.556,4.05
40.010999999999996,15.94,4.7
40.308,15.460999999999999,4.52
39.778,15.377,4.46
42.382,16.570999999999998,4.04
42.36600000000001,16.608,5.36
42.35,16.541,4.17
42.328,16.514,4.28
42.327,16.607,4.42
42.343999999999994,16.562,4.16
42.023999999999994,15.505,4.11
41.762,15.642000000000001,4.34
41.716,12.702,3.64
40.542,15.732999999999999,4.34
40.53,12.794,4.22
42.011,15.485,4.08
42.077,15.575999999999999,4.31
42.118,15.681,4.61
41.705,12.715,4.23
41.656000000000006,12.708,3.9
42.14,15.649000000000001,4.43
42.195,15.575,4.2
42.17100000000001,16.457,4.24
41.614,14.224,3.78
41.214,14.752,3.98
41.172,14.822000000000001,3.63
40.731,15.855,4.68
40.738,15.741,5.77
40.658,15.88,4.81
40.646,15.886,4.04
40.649,15.835,4.08
40.465,15.728,4.03
40.727,15.927,4.21
41.081,14.753,3.2
39.96,15.767000000000001,4.26
40.195,13.825999999999999,5.29
40.203,15.95,4.0
40.689,15.821,5.08
40.629,15.788,3.37
40.791,15.466,3.71
41.532,14.295,3.31
42.39,14.208,4.11
41.371,13.989,3.78
41.413000000000004,14.02,3.78
40.67,15.499,3.23
42.31100000000001,14.208,4.22
39.641,15.432,4.53
41.702,15.777999999999999,4.34
40.601,15.565999999999999,3.67
39.961999999999996,15.208,4.16
39.748000000000005,15.46,5.03
39.748000000000005,15.394,4.57
39.603,14.255999999999998,4.07
39.644,15.440999999999999,4.07
40.272,16.047,4.18
41.79,15.970999999999998,5.15
41.778999999999996,15.859000000000002,3.95
41.836000000000006,15.843,3.48
40.048,13.138,4.07
41.861000000000004,15.935,3.68
40.661,15.454,4.9
40.274,15.884,3.3
40.672,15.418,3.45
40.868,14.168,4.16
41.675,15.198,4.35
41.391999999999996,14.63,4.52
41.401,14.635,4.06
41.385,14.630999999999998,3.88
42.42,16.147000000000002,4.41
41.59,14.365,3.75
41.104,15.805,4.31
40.637,15.829,3.76
41.537,14.335,3.54
40.015,15.924000000000001,4.01
40.06,15.949000000000002,5.53
41.792,15.808,4.32
40.007,15.994000000000002,4.02
40.02,15.972000000000001,4.02
40.049,15.844000000000001,3.8
40.031,15.889000000000001,3.95
40.001,15.954,3.66
40.757,15.324000000000002,3.99
40.007,16.042,4.16
39.959,15.888,3.65
39.841,15.22,4.66
40.789,14.377,3.24
39.806999999999995,15.49,4.26
42.138999999999996,15.535,4.23
41.847,13.772,3.9
41.783,15.372,4.26
40.584,15.546,4.34
40.566,15.530999999999999,3.17
40.711,15.284,4.06
41.716,14.892999999999999,5.74
41.698,14.842,4.16
41.74100000000001,14.843,5.72
41.717,14.837,4.11
41.736999999999995,14.841,4.47
41.681999999999995,14.790999999999999,3.96
41.758,14.841,4.02
41.691,14.811,3.96
41.738,14.904000000000002,4.19
41.75,14.837,4.45
41.763999999999996,14.823,4.26
41.761,14.834000000000001,3.86
41.753,14.873,3.86
41.724,14.94,3.86
41.688,14.850999999999999,3.86
41.693000000000005,14.84,3.76
41.68899999999999,14.786,4.57
41.69,14.821,3.86
41.684,14.85,4.1
41.71,14.765999999999998,3.84
41.691,14.847000000000001,3.64
41.661,14.821,4.44
40.419000000000004,14.338,4.28
40.335,15.616,4.16
41.64,14.849,4.53
40.696999999999996,15.43,3.82
40.719,15.436,4.21
39.85,15.235,4.55
40.701,15.684000000000001,4.41
41.666000000000004,14.867,3.68
40.99100000000001,14.515,4.07
41.365,12.446,4.78
41.801,15.902999999999999,4.64
40.591,16.162,4.05
42.074,15.745999999999999,4.3
39.714,15.2,4.36
39.801,13.773,4.72
42.008,16.281,4.48
39.985,15.558,4.45
41.905,13.671,4.1
41.695,14.817,4.04
39.978,15.85,4.66
42.46,16.43,4.1
41.582,13.78,4.29
41.898,15.857999999999999,4.18
40.573,15.059000000000001,4.36
41.648,13.669,4.23
39.672,15.335,4.47
42.305,16.611,4.28
41.472,15.623,4.29
40.03,13.257,5.15
39.816,15.48,4.26
39.885999999999996,14.899000000000001,4.26
39.722,15.774000000000001,4.07
39.869,16.102,4.48
41.726000000000006,16.254,4.07
41.176,14.92,4.42
39.764,15.628,4.77
39.874,16.015,5.31
41.714,13.569,4.94
39.704,15.037,4.51
41.395,14.434000000000001,5.16
41.38399999999999,14.44,4.01
41.367,14.452,4.38
39.9,16.090999999999998,4.28
40.455999999999996,15.140999999999998,4.34
41.707,14.956,4.26
41.567,14.439,4.16
39.933,15.481,3.97
41.949,13.534,4.37
41.783,15.344000000000001,4.05
42.415,15.242,4.03
42.423,15.194,4.36
42.332,15.074000000000002,4.37
42.342,15.140999999999998,4.58
39.887,15.537,4.4
41.527,14.597999999999999,4.43
39.95,15.839,4.42
41.82899999999999,15.784,4.06
40.738,13.897,3.91
40.313,15.704,3.97
37.073,15.286,5.8
37.215,14.949000000000002,6.5
38.185,15.555,5.56
38.108000000000004,15.647,4.4
38.185,15.555,4.86
37.75,15.0,4.03
37.501999999999995,15.087,5.33
38.185,15.555,4.86
38.185,15.555,4.16
38.113,14.884,4.4
37.816,14.614,5.1
38.185,15.555,5.33
38.185,15.555,5.33
38.099000000000004,15.684000000000001,5.56
38.185,15.555,4.16
37.501999999999995,15.087,4.16
37.501999999999995,15.087,4.16
37.501999999999995,15.087,4.16
37.501999999999995,15.087,4.86
37.501999999999995,15.087,4.4
37.367,14.802999999999999,4.16
37.215,14.944,6.68
38.185,15.555,4.16
38.115,13.362,4.16
38.115,13.362,4.16
37.876999999999995,14.948,3.47
37.508,13.083,5.1
38.147,15.600999999999999,5.1
38.185,15.555,4.16
38.122,14.788,5.56
37.27,14.742,5.56
37.614000000000004,15.026,4.03
37.614000000000004,15.081,3.47
38.185,15.555,4.4
37.783,14.599,4.86
38.185,15.555,4.4
38.115,13.362,4.16
37.614000000000004,15.026,4.03
37.605,15.019,2.91
37.614000000000004,15.026,2.91
37.613,15.165999999999999,3.19
38.115,13.362,4.16
37.141,15.035,6.07
37.14,15.013,7.32
36.858000000000004,14.761,4.63
37.586999999999996,15.309000000000001,4.63
36.858000000000004,14.761,4.16
36.858000000000004,14.761,4.63
37.216,15.081,4.93
37.558,15.127,4.4
36.858000000000004,14.761,4.4
37.292,14.789000000000001,5.66
38.203,15.640999999999998,4.76
38.108000000000004,15.647,4.16
38.147,15.600999999999999,4.16
38.147,15.600999999999999,4.16
38.202,16.064,4.4
38.204,15.398,4.63
37.501999999999995,15.087,4.63
36.95,14.532,4.86
38.099000000000004,15.210999999999999,4.91
37.599000000000004,14.619000000000002,5.25
38.228,15.887,4.4
38.178000000000004,15.686,4.99
38.115,13.362,5.48
36.915,15.046,4.64
37.508,13.083,4.64
38.154,15.139000000000001,4.86
38.169000000000004,15.335,4.16
37.897,13.562000000000001,4.86
37.073,15.286,4.4
38.098,14.744000000000002,5.41
37.832,14.890999999999998,3.47
37.582,12.84,4.86
38.108000000000004,15.647,4.63
38.185,15.555,5.8
38.115,13.362,4.86
38.115,13.362,4.86
38.115,13.362,4.86
38.115,13.362,4.16
37.073,15.286,4.16
38.108000000000004,15.647,4.4
37.866,15.315999999999999,5.52
38.185,15.555,4.86
38.080999999999996,14.982000000000001,5.33
38.297,15.97,7.1
38.204,15.398,4.4
38.185,15.555,4.86
38.102,15.020999999999999,6.14
38.185,15.555,4.16
38.391,15.875,5.1
37.643,15.157,4.03
37.718,15.15,4.59
38.108000000000004,15.647,4.4
37.508,13.083,3.93
38.185,15.555,4.4
37.603,15.14,6.28
37.204,14.755999999999998,5.57
37.813,14.082,5.34
37.939,14.042,5.37
37.501999999999995,15.087,3.93
37.266,14.690999999999999,4.4
37.747,14.398,4.34
38.185,14.344000000000001,5.81
37.931,12.329,4.86
37.797,12.447000000000001,5.1
38.108000000000004,15.647,4.4
38.224000000000004,15.24,4.4
37.508,13.083,4.16
37.76,14.845,3.47
37.614000000000004,15.026,3.75
38.108000000000004,15.647,4.86
38.147,15.600999999999999,4.16
38.108000000000004,15.647,4.16
38.108000000000004,15.647,4.86
38.468,14.958,4.16
38.147,15.600999999999999,4.16
37.607,15.022,3.47
38.035,13.450999999999999,4.4
37.538000000000004,14.923,4.94
37.428000000000004,15.25,5.51
38.108000000000004,15.647,4.16
37.617,14.922,4.31
38.147,15.600999999999999,4.16
38.108000000000004,15.647,4.63
38.108000000000004,15.647,4.16
37.724000000000004,15.147,4.03
37.702,15.152999999999999,4.87
37.613,15.165999999999999,2.91
37.641,15.165,4.31
37.928000000000004,14.360999999999999,4.16
37.626,15.136,3.75
37.812,13.300999999999998,4.71
38.018,15.852,4.16
37.266,14.690999999999999,4.29
37.686,15.135,2.91
37.678000000000004,15.142999999999999,4.59
37.722,15.173,3.19
37.691,15.13,2.63
37.928000000000004,14.360999999999999,4.16
37.71,15.168,3.75
38.025999999999996,15.417,3.7
37.653,15.065,4.59
37.602,15.002,4.03
37.614000000000004,15.026,3.47
37.665,15.075,3.47
37.614000000000004,15.026,3.47
37.598,15.05,2.91
37.705,15.120999999999999,4.03
37.678000000000004,15.107000000000001,2.91
37.859,15.043,3.19
37.729,15.169,2.91
37.614000000000004,15.026,3.75
37.614000000000004,15.026,3.47
37.719,15.167,2.91
37.696999999999996,15.152000000000001,3.75
38.806,15.235,5.1
37.796,14.205,4.63
38.029,15.956,4.36
37.646,15.158,4.03
36.777,11.994000000000002,4.69
38.806,15.235,4.16
38.556,14.844000000000001,4.16
36.821999999999996,11.955,4.4
37.189,14.777999999999999,4.41
38.552,14.605,5.24
37.673,14.997,4.03
37.666,15.077,3.19
38.806,15.235,4.16
37.619,15.124,3.19
37.62,14.954,3.19
38.806,15.235,4.16
37.614000000000004,15.026,3.47
37.685,15.056,3.47
38.001,15.027999999999999,4.83
38.363,13.288,4.59
37.926,15.075999999999999,4.33
36.829,11.943,4.4
38.562,14.873,3.7
37.654,15.109000000000002,3.19
37.653,15.11,4.59
38.288000000000004,15.87,6.12
38.56,14.581,4.99
38.379,15.505999999999998,4.67
37.075,14.694,4.82
38.286,15.857999999999999,4.32
38.234,15.769,4.61
37.619,15.138,2.91
38.174,15.755999999999998,4.27
36.977,14.889000000000001,3.99
38.211,16.039,4.38
37.638000000000005,15.175,2.91
38.412,13.277999999999999,4.52
37.615,14.889000000000001,4.03
38.181,15.386,4.82
38.174,15.408,4.01
37.259,14.546,4.51
37.621,14.919,2.91
38.556,14.844000000000001,4.16
37.656,15.171,3.19
37.628,15.139000000000001,2.91
37.617,15.029000000000002,3.75
37.614000000000004,15.026,3.19
36.903,15.014000000000001,4.32
37.614000000000004,15.081,2.91
37.154,14.575,4.14
37.646,15.107999999999999,3.47
38.577,14.809000000000001,4.16
38.709,13.193,4.63
38.015,15.13,4.16
37.955,14.165,4.18
37.591,15.039000000000001,3.19
37.75,14.4,5.15
38.806,15.235,3.93
37.989000000000004,13.677,5.02
37.764,15.056,2.91
38.021,13.552,4.14
37.633,13.637,4.4
38.086,15.985,5.96
37.632,15.134,4.03
37.686,15.139000000000001,3.19
37.669000000000004,15.165,3.47
37.707,15.091,3.19
38.56,14.581,4.4
37.907,14.337,5.08
38.071,16.014,4.58
38.059,15.036,5.11
38.146,15.687000000000001,7.1
37.231,14.52,5.33
38.806,15.235,4.86
38.187,15.624,5.15
37.948,13.345,3.73
38.147,15.600999999999999,5.49
37.652,15.162,3.19
37.655,15.162,3.75
38.203,15.595999999999998,3.46
38.22,15.638,3.7
37.897,13.095999999999998,3.7
38.453,13.259,4.48
38.709,13.193,4.16
37.74,14.997,3.19
37.87,14.162,3.9
38.009,15.785,4.36
37.722,15.152999999999999,2.91
38.495,15.395,4.16
38.333,15.95,4.42
38.222,15.925999999999998,4.16
37.664,15.109000000000002,3.19
37.699,15.154000000000002,4.59
37.266,14.690999999999999,4.16
37.751,14.102,4.4
37.749,15.124,2.91
38.205999999999996,15.617,4.68
37.635999999999996,15.133,3.19
37.617,15.154000000000002,3.19
37.659,15.149000000000001,5.15
37.632,15.120999999999999,3.75
38.468,14.958,4.16
38.126,15.627,4.16
37.62,14.919,2.91
38.9,15.290999999999999,4.66
38.556,14.844000000000001,3.93
37.664,15.107999999999999,2.91
37.65,15.158,2.91
38.709,13.193,4.4
37.614000000000004,15.081,2.91
37.655,14.850999999999999,3.19
37.686,15.139000000000001,3.47
37.74,14.997,3.19
37.74,14.997,3.19
38.178000000000004,15.485,4.16
37.61,15.142000000000001,2.91
37.713,15.161,4.03
37.692,15.104000000000001,2.63
38.321,15.955,4.43
37.74,14.997,3.19
37.806999999999995,15.177,2.91
37.722,15.116,3.47
37.628,15.144,2.91
37.629,15.142999999999999,2.91
38.178000000000004,15.485,3.93
37.747,15.158,3.47
37.132,14.879000000000001,4.74
38.709,13.193,4.63
37.813,14.37,4.57
37.643,15.115,2.63
37.715,14.592,4.51
38.565,14.835999999999999,5.28
37.747,13.825999999999999,3.93
38.023,14.440999999999999,3.93
38.147,15.600999999999999,3.7
38.547,14.470999999999998,4.92
37.635,15.132,3.47
38.014,15.347000000000001,4.99
37.559,13.17,4.34
37.438,14.58,4.84
37.668,15.154000000000002,3.47
37.658,15.172,3.19
38.169000000000004,15.002,4.61
36.963,14.7,4.49
38.565,14.748,5.1
38.076,13.429,5.29
38.3,12.2,5.91
37.658,15.091,3.47
38.806,15.235,5.33
38.266999999999996,15.867,
37.614000000000004,15.026,3.47
37.6,15.1,2.63
38.147,15.600999999999999,4.16
39.0,15.2,
38.185,15.555,3.7
38.806,15.235,4.16
36.915,14.686,5.1
37.707,15.164000000000001,3.75
38.147,15.600999999999999,3.93
38.146,15.434000000000001,4.71
38.131,15.505,4.4
37.686,15.124,3.47
37.683,15.123,3.47
37.66,15.147,4.03
37.924,13.093,4.24
37.618,15.061,2.91
37.63,15.065999999999999,2.91
37.692,15.104000000000001,3.47
38.505,14.190999999999999,5.19
38.726,14.17,5.3
37.692,15.104000000000001,3.47
37.357,14.908,5.11
38.797,15.214,4.63
37.691,15.100999999999999,3.47
38.174,15.654000000000002,4.62
38.566,14.825,4.67
37.5,15.8,5.05
36.976,14.957,4.2
39.1,14.1,4.36
38.45,15.06,4.26
38.71,15.28,4.57
37.85,15.24,4.36
37.861999999999995,14.413,5.33
37.85,13.02,5.1
37.68,12.96,4.9
37.9,13.03,4.84
37.756,12.995,5.37
37.756,12.981,6.41
37.86,13.03,4.57
37.78,12.92,5.53
37.6,13.1,4.79
37.73,13.01,4.46
37.72,12.94,4.79
37.66,12.88,4.79
37.78,12.93,4.57
37.86,12.99,5.45
37.98,12.9,4.36
37.71,13.06,5.37
37.9,12.9,4.26
37.78,12.94,4.46
37.69,12.83,4.79
37.99,12.8,4.36
37.86,12.98,4.66
37.7,12.9,4.46
38.52,14.82,4.9
37.78,14.65,5.15
37.686,12.887,4.61
38.98,15.24,4.79
38.61,15.27,4.26
37.637,15.175999999999998,2.91
37.53,13.03,4.46
38.75,14.83,4.68
38.29,14.28,4.68
38.694,14.039000000000001,4.36
38.678000000000004,14.224,4.57
38.051,15.182,4.54
37.714,15.148,4.31
37.727,12.960999999999999,4.34
37.65,15.157,3.75
37.666,15.165,3.75
37.658,15.172,2.91
37.711999999999996,12.95,3.99
38.764,14.796,5.02
38.709,13.193,3.7
37.64,14.956,3.19
37.641999999999996,14.957,2.91
37.544000000000004,15.468,4.36
37.726,15.149000000000001,3.19
37.7,14.998,3.19
37.615,15.029000000000002,2.91
38.114000000000004,15.642999999999999,5.18
37.507,14.468,4.17
38.534,15.597000000000001,4.68
37.854,14.276,4.55
38.738,14.682,4.79
37.799,12.856,4.41
37.637,14.95,2.91
37.893,14.344000000000001,4.61
38.603,14.698,5.27
38.443000000000005,15.696,4.79
37.143,13.015999999999998,4.37
38.055,16.073,5.22
38.385,15.085999999999999,6.03
38.396,15.22,4.68
39.025,13.838,4.26
38.297,15.125,4.64
37.692,15.104000000000001,2.91
37.975,14.218,4.35
38.341,13.264000000000001,4.36
38.291,15.033,4.35
38.684,12.843,4.87
38.945,14.709000000000001,4.57
36.904,14.807,4.39
38.521,15.065999999999999,4.57
38.483000000000004,14.27,5.66
38.272,14.415,4.38
38.369,14.317,4.78
38.238,14.027000000000001,4.36
37.578,15.065999999999999,2.63
37.582,15.057,2.91
37.586999999999996,15.061,3.19
37.605,15.079,3.19
37.592,15.085,3.62
39.041,14.573,4.36
37.733000000000004,15.123,3.47
37.109,12.869000000000002,4.39
37.808,15.074000000000002,3.19
37.775,14.763,4.36
37.772,14.964,3.28
38.321999999999996,15.01,4.32
37.66,15.198,3.96
37.674,12.477,4.93
37.086999999999996,12.450999999999999,4.46
38.439,14.1,4.77
37.666,15.137,2.91
37.693000000000005,15.144,3.73
37.726,15.15,2.91
37.669000000000004,15.193,3.73
37.649,15.15,2.91
38.477,15.719000000000001,4.68
37.647,15.161,3.62
38.674,14.575999999999999,4.26
38.498000000000005,15.622,4.9
37.655,14.975,3.5
38.62,14.728,4.36
37.707,15.11,3.27
37.808,15.069,3.19
38.536,15.390999999999998,4.07
38.042,14.800999999999998,4.29
37.683,14.908,3.47
38.418,13.18,4.12
37.989000000000004,14.333,4.16
37.613,15.100999999999999,4.3
37.685,12.732999999999999,4.2
38.582,12.94,4.47
37.687,15.113,2.8
37.626999999999995,14.905999999999999,3.5
38.531,13.467,4.14
38.486,13.172,4.08
37.628,15.136,3.5
37.635999999999996,15.130999999999998,3.96
37.808,15.075,3.9
37.708,15.079,4.55
37.66,15.095,4.43
37.625,15.071,3.73
37.704,15.123,2.91
37.798,15.068,4.08
37.595,15.047,3.27
38.205999999999996,15.683,3.84
37.672,14.901,3.96
38.325,12.811,4.21
38.366,12.954,4.52
37.887,12.731,4.1
37.696,16.256,4.08
37.673,15.136,3.85
37.805,15.048,4.2
37.725,15.134,4.4
37.634,14.943,3.73
37.631,14.886,3.85
37.687,15.134,3.73
37.69,15.134,3.96
37.699,15.137,3.62
37.696999999999996,15.137,3.6
37.653,14.969000000000001,3.73
37.613,15.026,3.96
37.655,15.164000000000001,3.85
37.653,15.163,4.08
37.684,14.894,3.5
37.673,14.911,3.5
38.399,13.741,3.65
38.736,15.277000000000001,5.25
37.741,14.878,3.27
37.806,15.050999999999998,3.9
37.72,15.107999999999999,3.4
36.458,13.612,4.26
38.571,14.940999999999999,4.79
37.641999999999996,15.167,2.91
38.746,14.825999999999999,4.07
36.391999999999996,12.745999999999999,4.08
37.747,14.710999999999999,4.44
37.648,14.923,3.1
37.705999999999996,14.195,4.03
37.751999999999995,15.005999999999998,4.75
38.406,14.764000000000001,4.35
37.713,15.122,3.1
35.997,13.07,4.24
37.838,15.095,3.5
37.806999999999995,15.079,3.62
37.604,15.08,2.8
37.695,15.106,3.38
37.705,15.165,3.4
37.719,15.149000000000001,2.92
37.693000000000005,15.100999999999999,2.8
37.725,15.117,3.15
38.107,15.792,4.19
38.698,15.242,4.57
38.187,14.982999999999999,4.39
38.815,14.767999999999999,4.16
36.236,14.68,4.79
37.306,15.429,5.61
37.265,15.470999999999998,4.38
37.993,14.092,3.79
37.863,14.537,4.26
37.96,15.51,4.02
37.982,16.014,3.3
37.973,16.026,3.92
38.885,15.110999999999999,4.04
37.743,14.974,4.3
37.851,14.517000000000001,4.73
38.589,14.93,5.12
38.357,15.831,3.64
38.638000000000005,15.065,4.07
37.35,13.177999999999999,3.94
37.809,14.588,4.16
38.545,14.567,4.09
37.696,15.114,3.5
38.036,14.164000000000001,4.92
37.821,14.860999999999999,4.23
38.861999999999995,14.857999999999999,4.79
37.650999999999996,14.189,4.36
38.172,15.168,4.71
36.215,12.895,4.86
38.382,14.845,4.08
37.705,14.969000000000001,4.31
37.815,15.552,4.06
37.625,13.857999999999999,4.03
38.133,12.145,4.78
38.575,14.647,4.63
38.312,15.179,4.11
36.431,13.129000000000001,4.36
36.54,13.472999999999999,4.11
36.473,13.459000000000001,4.48
36.354,12.564,4.06
36.088,12.89,4.25
37.685,15.161,3.5
37.821,13.899000000000001,4.27
37.198,15.700999999999999,4.49
38.305,14.225,4.07
37.202,14.770999999999999,4.45
37.701,15.100999999999999,3.5
37.621,15.136,3.15
37.639,15.134,3.03
37.637,15.137,3.38
37.7,14.975,3.38
38.919000000000004,13.868,4.36
37.75,14.965,4.08
37.747,14.94,3.96
38.376999999999995,12.752,4.83
38.133,15.828,3.91
38.41,12.679,4.17
37.608000000000004,15.03,3.5
38.468,12.720999999999998,4.34
38.436,12.777000000000001,5.17
38.384,12.629000000000001,4.16
38.445,12.661,4.63
38.434,12.692,4.63
38.549,13.457,5.0
38.226,15.020999999999999,4.66
36.895,15.037,4.18
37.418,14.244000000000002,4.16
38.564,14.120999999999999,4.16
37.673,14.873,4.0
37.532,14.638,4.86
38.414,15.7,4.07
37.317,15.832,4.36
37.222,15.957,4.06
38.876999999999995,14.675,4.88
37.703,15.102,3.27
37.746,15.142000000000001,3.38
37.953,15.950999999999999,4.05
38.139,15.140999999999998,3.66
37.681999999999995,14.953,3.85
38.719,14.079,4.06
38.915,14.780999999999999,4.56
37.7,15.106,3.73
37.732,14.929,4.19
37.635,14.948,3.38
38.164,14.902000000000001,3.6
36.763000000000005,12.369000000000002,4.56
37.711999999999996,15.052999999999999,3.73
37.688,14.937999999999999,4.0
37.74,15.004000000000001,3.5
37.688,15.052,3.62
37.684,14.902000000000001,3.5
37.688,15.057,3.62
37.711999999999996,15.052999999999999,3.73
37.707,15.035,3.5
37.685,15.044,3.5
37.689,14.957,3.62
37.696999999999996,14.950999999999999,3.62
37.649,14.960999999999999,3.5
37.7,15.05,3.62
37.708,15.05,3.73
37.735,15.001,3.73
37.702,14.872,3.62
37.678000000000004,14.968,3.5
37.711999999999996,15.005999999999998,3.62
37.717,15.012,3.62
37.716,15.003,3.85
37.715,15.008,3.62
37.714,15.008,3.62
37.717,15.007,3.96
37.653,14.962,3.5
37.717,14.999,3.62
37.71,15.005,3.5
37.708,15.007,3.5
37.681,15.055,3.62
37.681,15.069,3.5
38.345,14.713,4.46
37.711,15.114,3.5
36.375,15.31,4.08
37.613,16.139,4.16
37.656,15.157,3.3
37.841,13.97,4.69
37.72,15.104000000000001,3.27
38.51,15.137,4.06
38.446,15.064,4.49
38.364000000000004,13.687000000000001,5.92
38.421,13.607000000000001,4.37
38.407,13.675999999999998,4.11
38.407,13.732000000000001,4.72
38.441,13.58,4.14
38.532,13.757,4.02
38.398,13.562999999999999,4.36
38.493,13.767999999999999,4.07
38.417,13.632,4.32
38.383,13.695,4.73
37.803000000000004,15.077,3.85
38.376,13.694,5.1
38.367,13.690999999999999,4.59
38.368,13.68,4.85
37.751999999999995,14.985999999999999,3.73
37.764,15.009,3.5
37.773,14.997,3.5
37.819,15.049000000000001,3.73
37.762,14.950999999999999,4.31
37.79,15.019,3.73
37.794000000000004,15.025,3.5
37.808,15.103,3.62
37.802,15.04,4.84
37.789,15.026,3.5
37.794000000000004,15.033,3.62
37.794000000000004,15.030999999999999,4.49
37.674,15.142999999999999,4.75
37.809,15.072000000000001,3.85
37.803000000000004,15.09,4.1
37.812,15.045,4.08
37.649,15.172,4.23
37.716,15.120999999999999,3.9
37.801,15.052999999999999,3.62
37.814,15.071,3.73
38.405,13.587,4.24
